,year,code,name,team_size,total,rank,gold_medals,silver_medals,bronze_medals,honourable_mentions,winner,country_id,top_5,top_10,top_15,top_25,top_50,top_100,next_year_winner,next_year_top_5,next_year_top_10,next_year_top_15,next_year_top_25,next_year_top_50,next_year_top_100,total_wins,total_gold,total_silver,total_bronze,min_rank,max_rank,average_rank,average_rank_2,recent_wins_2,average_rank_3,recent_wins_3,average_rank_4,recent_wins_4
483,2018,ARG,Argentina,6,115,39,0,1,4,0,0,48,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3,13,26,67,50.0,32.5,65.0,40.666666666666664,122.0,43.5,174.0
484,2019,ARG,Argentina,6,95,53,0,0,3,1,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,3,16,26,67,50.333333333333336,46.0,92.0,39.333333333333336,118.0,43.75,175.0
485,2020,ARG,Argentina,6,99,50,1,0,2,2,0,48,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,3,18,26,67,50.3,51.5,103.0,47.333333333333336,142.0,42.0,168.0
486,2011,DEN,Denmark,6,76,50,0,1,1,2,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,50,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2012,DEN,Denmark,6,60,61,0,0,1,4,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,50,61,55.5,55.5,111.0,0.0,0.0,0.0,0.0
488,2013,DEN,Denmark,6,31,77,0,0,0,3,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,50,77,62.666666666666664,69.0,138.0,62.666666666666664,188.0,0.0,0.0
489,2014,DEN,Denmark,6,62,67,0,0,2,1,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,50,77,63.75,72.0,144.0,68.33333333333333,205.0,63.75,255.0
490,2015,DEN,Denmark,6,52,69,0,0,2,1,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,50,77,64.8,68.0,136.0,71.0,213.0,68.5,274.0
491,2016,DEN,Denmark,6,44,81,0,0,0,2,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,50,81,67.5,75.0,150.0,72.33333333333333,217.0,73.5,294.0
492,2017,DEN,Denmark,6,77,65,0,0,1,5,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,7,50,81,67.14285714285714,73.0,146.0,71.66666666666667,215.0,70.5,282.0
493,2018,DEN,Denmark,6,71,58,0,0,3,0,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,10,50,81,66.0,61.5,123.0,68.0,204.0,68.25,273.0
494,2019,DEN,Denmark,6,105,48,0,1,2,3,0,49,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,12,48,81,64.0,53.0,106.0,57.0,171.0,63.0,252.0
495,2020,DEN,Denmark,6,95,53,0,0,3,3,0,49,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,15,48,81,62.9,50.5,101.0,53.0,159.0,56.0,224.0
496,2011,EST,Estonia,6,76,50,0,0,2,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,50,50,50.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2012,EST,Estonia,6,50,68,0,0,0,4,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,50,68,59.0,59.0,118.0,0.0,0.0,0.0,0.0
498,2013,EST,Estonia,6,67,55,0,0,2,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,4,50,68,57.666666666666664,61.5,123.0,57.666666666666664,173.0,0.0,0.0
499,2014,EST,Estonia,6,52,74,0,0,0,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,4,50,74,61.75,64.5,129.0,65.66666666666667,197.0,61.75,247.0
500,2015,EST,Estonia,6,51,70,0,0,1,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,50,74,63.4,72.0,144.0,66.33333333333333,199.0,66.75,267.0
501,2016,EST,Estonia,6,67,61,0,0,1,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,50,74,63.0,65.5,131.0,68.33333333333333,205.0,65.0,260.0
502,2017,EST,Estonia,6,72,71,0,1,0,4,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,6,50,74,64.14285714285714,66.0,132.0,67.33333333333333,202.0,69.0,276.0
503,2018,EST,Estonia,6,80,51,0,1,0,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,6,50,74,62.5,61.0,122.0,61.0,183.0,63.25,253.0
504,2019,EST,Estonia,6,118,36,0,1,4,0,0,50,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,10,36,74,59.55555555555556,43.5,87.0,52.666666666666664,158.0,54.75,219.0
505,2020,EST,Estonia,6,84,57,0,1,2,3,0,50,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,4,12,36,74,59.3,46.5,93.0,48.0,144.0,53.75,215.0
506,2011,COL,Colombia,6,73,52,0,0,1,4,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,1,52,52,52.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2012,COL,Colombia,6,83,46,0,0,3,3,0,51,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,4,46,52,49.0,49.0,98.0,0.0,0.0,0.0,0.0
508,2013,COL,Colombia,6,77,48,0,0,2,2,0,51,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,6,46,52,48.666666666666664,47.0,94.0,48.666666666666664,146.0,0.0,0.0
509,2014,COL,Colombia,6,82,54,0,1,1,3,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,7,46,54,50.0,51.0,102.0,49.333333333333336,148.0,50.0,200.0
510,2015,COL,Colombia,6,72,49,0,0,4,0,0,51,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,11,46,54,49.8,51.5,103.0,50.333333333333336,151.0,49.25,197.0
511,2016,COL,Colombia,6,63,66,0,0,2,1,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,13,46,66,52.5,57.5,115.0,56.333333333333336,169.0,54.25,217.0
512,2017,COL,Colombia,6,81,60,0,0,1,5,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,14,46,66,53.57142857142857,63.0,126.0,58.333333333333336,175.0,57.25,229.0
513,2018,COL,Colombia,6,59,66,0,0,1,2,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,15,46,66,55.125,63.0,126.0,64.0,192.0,60.25,241.0
514,2019,COL,Colombia,6,77,66,0,0,2,2,0,51,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,17,46,66,56.333333333333336,66.0,132.0,64.0,192.0,64.5,258.0
515,2020,COL,Colombia,6,129,35,0,2,3,1,0,51,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,20,35,66,54.2,50.5,101.0,55.666666666666664,167.0,56.75,227.0
516,2011,MAC,Macau,6,71,53,0,0,2,3,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,53,53,53.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2012,MAC,Macau,6,40,75,0,0,0,3,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,53,75,64.0,64.0,128.0,0.0,0.0,0.0,0.0
518,2014,MAC,Macau,6,74,62,0,0,2,4,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,4,53,75,63.333333333333336,68.5,137.0,63.333333333333336,190.0,0.0,0.0
519,2015,MAC,Macau,6,88,35,0,1,2,3,0,52,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,6,35,75,56.25,48.5,97.0,57.333333333333336,172.0,56.25,225.0
520,2016,MAC,Macau,6,108,39,1,1,0,4,0,52,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,6,35,75,52.8,37.0,74.0,45.333333333333336,136.0,52.75,211.0
521,2017,MAC,Macau,6,94,46,1,0,0,5,0,52,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,6,35,75,51.666666666666664,42.5,85.0,40.0,120.0,45.5,182.0
522,2018,MAC,Macau,6,61,65,0,0,1,3,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,7,35,75,53.57142857142857,55.5,111.0,50.0,150.0,46.25,185.0
523,2019,MAC,Macau,6,92,55,0,0,3,3,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,2,2,10,35,75,53.75,60.0,120.0,55.333333333333336,166.0,51.25,205.0
524,2020,MAC,Macau,6,76,63,0,0,2,3,0,52,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,2,12,35,75,54.77777777777778,59.0,118.0,61.0,183.0,57.25,229.0
525,2011,MNG,Mongolia,6,69,54,0,0,2,3,0,53,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,2,54,54,54.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2012,MNG,Mongolia,6,90,43,1,0,2,3,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,4,43,54,48.5,48.5,97.0,0.0,0.0,0.0,0.0
527,2013,MNG,Mongolia,6,84,42,0,0,3,3,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,7,42,54,46.333333333333336,42.5,85.0,46.333333333333336,139.0,0.0,0.0
528,2014,MNG,Mongolia,6,102,44,0,0,5,1,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,12,42,54,45.75,43.0,86.0,43.0,129.0,45.75,183.0
529,2015,MNG,Mongolia,6,74,45,0,0,2,4,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,0,14,42,54,45.6,44.5,89.0,43.666666666666664,131.0,43.5,174.0
530,2016,MNG,Mongolia,6,115,33,0,2,2,2,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,2,16,33,54,43.5,39.0,78.0,40.666666666666664,122.0,41.0,164.0
531,2017,MNG,Mongolia,6,93,48,0,1,2,3,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,3,18,33,54,44.142857142857146,40.5,81.0,42.0,126.0,42.5,170.0
532,2018,MNG,Mongolia,6,132,28,0,1,5,0,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,4,23,28,54,42.125,38.0,76.0,36.333333333333336,109.0,38.5,154.0
533,2019,MNG,Mongolia,6,141,26,1,1,3,1,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,5,26,26,54,40.333333333333336,27.0,54.0,34.0,102.0,33.75,135.0
534,2020,MNG,Mongolia,6,135,29,1,2,1,2,0,53,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,7,27,26,54,39.2,27.5,55.0,27.666666666666668,83.0,32.75,131.0
535,2011,PHI,Philippines,5,69,54,0,0,3,0,0,54,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,54,54,54.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2012,PHI,Philippines,3,41,73,0,0,2,1,0,54,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,5,54,73,63.5,63.5,127.0,0.0,0.0,0.0,0.0
537,2013,PHI,Philippines,5,72,53,0,0,3,2,0,54,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,8,53,73,60.0,63.0,126.0,60.0,180.0,0.0,0.0
538,2014,PHI,Philippines,6,96,45,0,1,3,2,0,54,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,11,45,73,56.25,49.0,98.0,57.0,171.0,56.25,225.0
539,2015,PHI,Philippines,6,87,36,0,2,2,1,0,54,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,3,13,36,73,52.2,40.5,81.0,44.666666666666664,134.0,51.75,207.0
540,2016,PHI,Philippines,6,133,17,2,2,0,2,0,54,0,0,0,1,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,2,5,13,17,73,46.333333333333336,26.5,53.0,32.666666666666664,98.0,37.75,151.0
541,2017,PHI,Philippines,6,120,17,0,3,3,0,0,54,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,8,16,17,73,42.142857142857146,17.0,34.0,23.333333333333332,70.0,28.75,115.0
542,2018,PHI,Philippines,6,121,38,1,1,2,2,0,54,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,9,18,17,73,41.625,27.5,55.0,24.0,72.0,27.0,108.0
543,2019,PHI,Philippines,6,129,31,0,1,5,0,0,54,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,3,10,23,17,73,40.44444444444444,34.5,69.0,28.666666666666668,86.0,25.75,103.0
544,2020,PHI,Philippines,6,113,43,1,0,2,3,0,54,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,10,25,17,73,40.7,37.0,74.0,37.333333333333336,112.0,32.25,129.0
545,2011,SWE,Sweden,6,69,54,0,1,0,3,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,54,54,54.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2012,SWE,Sweden,6,47,71,0,0,1,1,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,54,71,62.5,62.5,125.0,0.0,0.0,0.0,0.0
547,2013,SWE,Sweden,6,62,60,0,1,1,2,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,2,54,71,61.666666666666664,65.5,131.0,61.666666666666664,185.0,0.0,0.0
548,2014,SWE,Sweden,6,80,57,0,0,2,4,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,4,54,71,60.5,58.5,117.0,62.666666666666664,188.0,60.5,242.0
549,2015,SWE,Sweden,6,63,60,0,0,2,2,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,6,54,71,60.4,58.5,117.0,59.0,177.0,62.0,248.0
550,2016,SWE,Sweden,6,109,37,0,3,0,2,0,55,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,5,6,37,71,56.5,48.5,97.0,51.333333333333336,154.0,53.5,214.0
551,2017,SWE,Sweden,6,91,51,0,1,2,3,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,0,6,8,37,71,55.714285714285715,44.0,88.0,49.333333333333336,148.0,51.25,205.0
552,2018,SWE,Sweden,6,138,24,1,2,2,1,0,55,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1,8,10,24,71,51.75,37.5,75.0,37.333333333333336,112.0,43.0,172.0
553,2019,SWE,Sweden,6,92,55,1,0,1,3,0,55,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,2,8,11,24,71,52.111111111111114,39.5,79.0,43.333333333333336,130.0,41.75,167.0
554,2020,SWE,Sweden,6,117,40,0,1,4,1,0,55,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,9,15,24,71,50.9,47.5,95.0,39.666666666666664,119.0,42.5,170.0
555,2011,FIN,Finland,6,68,57,0,1,0,3,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,57,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2012,FIN,Finland,6,57,65,0,1,0,3,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,0,57,65,61.0,61.0,122.0,0.0,0.0,0.0,0.0
557,2013,FIN,Finland,6,46,67,0,1,0,0,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,0,57,67,63.0,66.0,132.0,63.0,189.0,0.0,0.0
558,2014,FIN,Finland,6,59,70,0,0,1,2,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,57,70,64.75,68.5,137.0,67.33333333333333,202.0,64.75,259.0
559,2015,FIN,Finland,6,26,82,0,0,0,1,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,57,82,68.2,76.0,152.0,73.0,219.0,71.0,284.0
560,2016,FIN,Finland,6,55,71,0,0,0,3,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,57,82,68.66666666666667,76.5,153.0,74.33333333333333,223.0,72.5,290.0
561,2017,FIN,Finland,6,56,84,0,0,0,6,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,57,84,70.85714285714286,77.5,155.0,79.0,237.0,76.75,307.0
562,2018,FIN,Finland,6,70,59,0,0,2,2,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,3,57,84,69.375,71.5,143.0,71.33333333333333,214.0,74.0,296.0
563,2019,FIN,Finland,6,78,65,0,1,1,2,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,4,57,84,68.88888888888889,62.0,124.0,69.33333333333333,208.0,69.75,279.0
564,2020,FIN,Finland,6,81,60,0,1,1,3,0,56,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,5,5,57,84,68.0,62.5,125.0,61.333333333333336,184.0,67.0,268.0
565,2011,GEO,Georgia,6,68,57,0,0,2,2,0,57,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,2,57,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0
566,2012,GEO,Georgia,6,68,59,0,0,1,3,0,57,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,3,57,59,58.0,58.0,116.0,0.0,0.0,0.0,0.0
567,2013,GEO,Georgia,6,75,51,0,0,2,4,0,57,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,5,51,59,55.666666666666664,55.0,110.0,55.666666666666664,167.0,0.0,0.0
568,2014,GEO,Georgia,6,92,47,0,1,2,2,0,57,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,7,47,59,53.5,49.0,98.0,52.333333333333336,157.0,53.5,214.0
569,2015,GEO,Georgia,6,80,42,0,1,3,1,0,57,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,10,42,59,51.2,44.5,89.0,46.666666666666664,140.0,49.75,199.0
570,2016,GEO,Georgia,6,69,59,0,0,1,4,0,57,0,0,0,0,0,1,0,0.0,0.0,1.0,1.0,1.0,1.0,0,0,2,11,42,59,52.5,50.5,101.0,49.333333333333336,148.0,49.75,199.0
571,2017,GEO,Georgia,6,127,12,1,2,3,0,0,57,0,0,1,1,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,4,14,12,59,46.714285714285715,35.5,71.0,37.666666666666664,113.0,40.0,160.0
572,2018,GEO,Georgia,6,133,27,0,1,5,0,0,57,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,1,5,19,12,59,44.25,19.5,39.0,32.666666666666664,98.0,35.0,140.0
573,2019,GEO,Georgia,6,108,45,0,1,4,1,0,57,0,0,0,0,1,1,0,0.0,0.0,0.0,1.0,1.0,1.0,0,1,6,23,12,59,44.333333333333336,36.0,72.0,28.0,84.0,35.75,143.0
574,2020,GEO,Georgia,6,149,18,1,2,2,1,0,57,0,0,0,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,8,25,12,59,41.7,31.5,63.0,30.0,90.0,25.5,102.0
575,2011,LVA,Latvia,6,68,57,0,1,1,1,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,57,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0
576,2012,LVA,Latvia,6,55,66,0,0,0,5,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,57,66,61.5,61.5,123.0,0.0,0.0,0.0,0.0
577,2013,LVA,Latvia,6,47,66,0,0,1,3,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,2,57,66,63.0,66.0,132.0,63.0,189.0,0.0,0.0
578,2014,LVA,Latvia,6,64,66,0,1,1,1,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,3,57,66,63.75,66.0,132.0,66.0,198.0,63.75,255.0
579,2015,LVA,Latvia,6,36,79,0,0,0,3,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,3,57,79,66.8,72.5,145.0,70.33333333333333,211.0,69.25,277.0
580,2016,LVA,Latvia,6,52,74,0,0,0,2,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,3,57,79,68.0,76.5,153.0,73.0,219.0,71.25,285.0
581,2017,LVA,Latvia,6,84,57,0,0,3,2,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,6,57,79,66.42857142857143,65.5,131.0,70.0,210.0,69.0,276.0
582,2018,LVA,Latvia,6,40,78,0,0,0,2,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,6,57,79,67.875,67.5,135.0,69.66666666666667,209.0,72.0,288.0
583,2019,LVA,Latvia,6,56,72,0,0,0,4,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,6,57,79,68.33333333333333,75.0,150.0,69.0,207.0,70.25,281.0
584,2020,LVA,Latvia,6,64,67,0,0,0,6,0,58,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,6,57,79,68.2,69.5,139.0,72.33333333333333,217.0,68.5,274.0
585,2011,TJK,Tajikistan,6,68,57,0,1,0,2,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,1,0,57,57,57.0,0.0,0.0,0.0,0.0,0.0,0.0
586,2012,TJK,Tajikistan,6,91,42,0,0,4,2,0,59,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,4,42,57,49.5,49.5,99.0,0.0,0.0,0.0,0.0
587,2013,TJK,Tajikistan,6,65,56,0,0,1,4,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,5,42,57,51.666666666666664,49.0,98.0,51.666666666666664,155.0,0.0,0.0
588,2014,TJK,Tajikistan,6,89,50,0,0,2,4,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,7,42,57,51.25,53.0,106.0,49.333333333333336,148.0,51.25,205.0
589,2015,TJK,Tajikistan,5,57,64,0,1,1,2,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,8,42,64,53.8,57.0,114.0,56.666666666666664,170.0,53.0,212.0
590,2016,TJK,Tajikistan,6,66,62,0,0,0,6,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,8,42,64,55.166666666666664,63.0,126.0,58.666666666666664,176.0,58.0,232.0
591,2017,TJK,Tajikistan,6,95,44,0,0,3,3,0,59,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,2,11,42,64,53.57142857142857,53.0,106.0,56.666666666666664,170.0,55.0,220.0
592,2018,TJK,Tajikistan,6,103,43,0,0,5,1,0,59,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,16,42,64,52.25,43.5,87.0,49.666666666666664,149.0,53.25,213.0
593,2019,TJK,Tajikistan,6,82,62,0,1,1,2,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,17,42,64,53.333333333333336,52.5,105.0,49.666666666666664,149.0,52.75,211.0
594,2020,TJK,Tajikistan,6,47,74,0,0,0,5,0,59,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3,17,42,74,55.4,68.0,136.0,59.666666666666664,179.0,55.75,223.0
595,2011,NOR,Norway,6,67,61,0,1,0,3,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,61,61,61.0,0.0,0.0,0.0,0.0,0.0,0.0
596,2012,NOR,Norway,6,33,79,0,0,0,1,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,61,79,70.0,70.0,140.0,0.0,0.0,0.0,0.0
597,2013,NOR,Norway,6,36,71,0,0,1,1,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,1,61,79,70.33333333333333,75.0,150.0,70.33333333333333,211.0,0.0,0.0
598,2014,NOR,Norway,6,61,69,0,1,0,2,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,2,1,61,79,70.0,70.0,140.0,73.0,219.0,70.0,280.0
599,2015,NOR,Norway,6,54,65,0,1,0,2,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,61,79,69.0,67.0,134.0,68.33333333333333,205.0,71.0,284.0
600,2016,NOR,Norway,6,34,84,0,0,0,2,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,1,61,84,71.5,74.5,149.0,72.66666666666667,218.0,72.25,289.0
601,2017,NOR,Norway,6,71,72,0,0,2,3,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,3,3,61,84,71.57142857142857,78.0,156.0,73.66666666666667,221.0,72.5,290.0
602,2018,NOR,Norway,6,73,56,0,0,2,1,0,60,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,3,5,56,84,69.625,64.0,128.0,70.66666666666667,212.0,69.25,277.0
603,2019,NOR,Norway,6,122,34,0,1,3,2,0,60,0,0,0,0,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,4,8,34,84,65.66666666666667,45.0,90.0,54.0,162.0,61.5,246.0
